id	label	x	y	cluster	weight
753	753	0.4856	-0.4753	3	45
758	758	-0.8093	-0.0538	2	1
766	766	1.2431	-0.2596	3	1
768	768	-0.8544	-0.1898	2	1
769	769	0.6987	-0.2556	3	1
772	772	-0.6128	-0.3835	2	2
774	774	0.8736	-0.4808	3	4
775	775	0.9862	-0.3103	3	2
777	777	-0.6384	0.3829	2	6
778	778	-0.8196	0.0163	2	1
779	779	1.0317	-0.0606	5	3
783	783	-0.5485	-0.1658	4	3
784	784	1.0301	-0.0596	5	2
787	787	0.6605	-0.5912	3	1
795	795	0.3451	-0.3831	3	1
598	598	-0.9469	-0.1583	2	1
601	601	-0.1905	0.8416	1	3
602	602	-0.6123	0.4551	2	3
611	611	-0.775	-0.2092	2	1
616	616	-0.0593	-0.3504	4	1
620	620	-0.0573	-0.3423	4	2
621	621	-0.8912	-0.214	2	2
622	622	-0.5059	0.5772	1	1
630	630	0.7955	-0.4769	3	5
632	632	-0.3571	0.5705	1	5
634	634	-0.5038	-0.3724	2	1
635	635	-0.9001	-0.0655	2	31
636	636	0.7711	-0.5556	3	3
639	639	-0.7239	-0.0806	2	9
640	640	0.7905	0.2461	5	1
642	642	-0.9555	-0.1365	2	4
645	645	-0.3061	-0.3002	4	10
646	646	-0.7837	-0.2037	2	15
647	647	0.8156	-0.097	3	16
648	648	0.7947	0.5753	5	2
651	651	0.0031	-0.1565	4	1
657	657	-0.0896	-0.4408	3	3
658	658	0.2694	-0.6502	3	1
662	662	1.0247	-0.3337	3	1
681	681	-0.854	-0.1804	2	1
682	682	0.8434	-0.4805	3	1
686	686	-0.5585	-0.1958	4	2
696	696	0.824	0.2773	5	8
698	698	-0.452	0.001	2	2
507	507	0.6983	-0.2537	3	1
510	510	-0.6047	-0.3631	2	1
521	521	0.6358	0.4237	5	20
522	522	-0.7306	-0.2474	2	2
525	525	0.781	-0.3954	3	5
526	526	0.5414	-0.2072	4	4
527	527	0.4161	-0.4405	3	1
529	529	0.8223	0.4484	5	1
530	530	-0.0564	-0.2429	4	5
532	532	-0.7915	-0.1126	2	1
534	534	-0.9612	-0.1395	2	1
538	538	-0.9337	-0.172	2	5
540	540	0.7297	0.4907	5	1
544	544	-0.326	-0.182	4	11
546	546	0.2828	-0.6299	3	3
547	547	0.6423	0.4007	5	1
551	551	-0.9649	-0.1374	2	4
556	556	-0.2087	0.8722	1	3
558	558	-0.7037	-0.1887	2	1
560	560	-0.616	0.3357	2	3
579	579	-0.5261	0.5173	1	2
580	580	0.8522	0.532	5	1
583	583	0.7872	-0.396	3	1
584	584	0.6728	0.426	5	1
586	586	0.7545	0.5453	5	1
588	588	0.8558	0.2169	5	1
592	592	0.8346	-0.0631	5	2
398	398	0.2892	-0.0283	4	1
403	403	0.751	-0.4552	3	1
404	404	-0.7754	-0.1472	2	2
412	412	0.8885	-0.5032	3	1
416	416	-0.7813	-0.0879	2	2
417	417	0.3039	-0.4701	3	1
418	418	-0.782	0.2264	2	8
419	419	0.8578	0.2202	5	1
420	420	-0.179	-0.1228	4	6
422	422	0.0675	0.4825	4	3
426	426	0.885	-0.514	3	2
430	430	-0.8893	0.0712	2	3
431	431	-0.8102	-0.2366	2	2
435	435	-0.7371	-0.2034	2	6
439	439	-0.8314	-0.2077	2	1
444	444	0.79	-0.1547	3	1
445	445	-0.8702	-0.0657	2	3
447	447	-0.5576	-0.239	4	1
450	450	0.3581	-0.5266	3	1
451	451	0.7133	0.3782	5	5
452	452	1.2127	0.2365	5	2
453	453	0.7842	-0.3967	3	7
457	457	-0.7287	0.0179	2	1
