id	label	x	y	cluster	weight
811	811	1.2136	0.2409	5	7
815	815	-0.8611	-0.2117	2	4
818	818	-0.3518	-0.309	4	1
821	821	0.6773	-0.2575	3	3
826	826	-0.6166	0.4415	2	1
827	827	-0.8919	-0.0618	2	1
829	829	-0.3414	-0.4096	4	1
831	831	0.6761	0.6251	5	2
839	839	0.026	-0.3668	3	17
847	847	0.0941	0.0012	4	2
848	848	-0.5852	0.4182	2	6
849	849	-0.7482	-0.0562	2	20
851	851	0.9884	-0.3177	3	1
852	852	0.7973	-0.3594	3	1
854	854	-0.0275	0.7724	1	1
856	856	-0.944	0.0083	2	1
857	857	-0.9204	-0.0043	2	56
862	862	0.7646	-0.52	3	3
865	865	-0.7261	-0.2572	2	6
867	867	0.3899	-0.1201	4	3
868	868	0.803	-0.2639	3	3
875	875	-0.8015	-0.2029	2	4
878	878	-0.9102	-0.0011	2	4
880	880	0.6548	0.4502	5	6
899	899	-0.8472	-0.1981	2	3
900	900	-0.8952	0.1415	2	1
693	693	1.2555	-0.2649	3	1
705	705	0.6696	0.4238	5	1
717	717	0.7675	-0.2625	3	2
719	719	-0.8456	-0.1236	2	1
721	721	-0.5097	0.5657	1	19
724	724	0.8308	0.2482	5	1
727	727	1.212	0.237	5	1
731	731	-0.5405	-0.3357	2	3
734	734	-0.5142	-0.2721	2	81
735	735	0.6077	0.4849	5	1
738	738	-0.1791	0.8538	1	2
752	752	-0.0818	-0.3139	4	4
753	753	0.4856	-0.4753	3	1
760	760	-0.5226	-0.2505	4	6
765	765	0.3231	-0.0068	4	24
771	771	0.9966	-0.245	5	1
772	772	-0.6128	-0.3835	2	45
774	774	0.8736	-0.4808	3	1
775	775	0.9862	-0.3103	3	1
776	776	0.8485	0.5356	5	1
778	778	-0.8196	0.0163	2	1
780	780	-0.9443	0.0089	2	1
781	781	-0.8228	-0.1598	2	2
782	782	-0.7784	-0.0772	2	1
784	784	1.0301	-0.0596	5	4
785	785	-0.0537	-0.3326	4	9
790	790	-0.2387	-0.1418	4	1
595	595	-0.4032	-0.359	4	8
597	597	-0.9396	-0.0758	2	2
598	598	-0.9469	-0.1583	2	2
599	599	0.3007	0.0064	4	10
602	602	-0.6123	0.4551	2	7
607	607	-0.3008	0.0059	4	1
610	610	-0.6265	-0.2605	2	1
616	616	-0.0593	-0.3504	4	1
620	620	-0.0573	-0.3423	4	2
622	622	-0.5059	0.5772	1	3
623	623	-0.7673	-0.2072	2	7
628	628	-0.2431	-0.1511	4	1
629	629	-0.86	-0.2004	2	1
630	630	0.7955	-0.4769	3	3
636	636	0.7711	-0.5556	3	3
637	637	0.0433	0.7427	5	1
639	639	-0.7239	-0.0806	2	12
640	640	0.7905	0.2461	5	3
645	645	-0.3061	-0.3002	4	6
646	646	-0.7837	-0.2037	2	2
647	647	0.8156	-0.097	3	1
