id	label	x	y	cluster	weight
2699	2699	-0.8107	-0.253	2	15
2700	2700	-0.1905	-0.1415	4	4
2701	2701	0.7059	-0.5051	3	3
2703	2703	-0.5656	0.4757	2	6
2704	2704	0.741	-0.1702	3	1
2705	2705	0.676	-0.5207	3	15
2706	2706	-0.2205	0.8928	1	8
2708	2708	-0.6806	-0.3742	2	1
2709	2709	-0.8885	-0.1833	2	3
2711	2711	0.7576	0.5881	5	29
2715	2715	-0.9889	-0.1555	2	37
2717	2717	0.6387	-0.456	3	1
2719	2719	0.956	0.0905	5	4
2720	2720	-0.5768	-0.377	4	1
