label	sublabel	description	x	y	cluster	weight
"graphyne; diyne; terminal alkyne; polyyne; linear carbon chain"	5313	"<table><tr><td>Micro-level field;</td><td>2849</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>carbon; journal of organic chemistry; chemistry-a european journal; organic letters; european journal of organic chemistry</td></tr><tr><td>Terms;</td><td>graphyne; diyne; terminal alkyne; polyyne; linear carbon chain</td></tr></table>"	0.4004	-0.6641	3	5313
"surface modification; adhesion; plasma polymerization; atmospheric pressure plasma jet; poly"	5268	"<table><tr><td>Micro-level field;</td><td>534</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>plasma processes and polymers; ieee transactions on plasma science; journal of physics d-applied physics; surface & coatings technology; plasma sources science & technology</td></tr><tr><td>Terms;</td><td>surface modification; adhesion; plasma polymerization; atmospheric pressure plasma jet; poly</td></tr></table>"	0.7051	-0.4133	3	5268
"battery electric vehicle; vehicle; station; plug; electric vehicle charging station"	5222	"<table><tr><td>Micro-level field;</td><td>1185</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy policy; ieee transactions on smart grid; ieee power and energy society general meeting pesgm; energies; applied energy</td></tr><tr><td>Terms;</td><td>battery electric vehicle; vehicle; station; plug; electric vehicle charging station</td></tr></table>"	0.7668	0.2886	5	5222
"squaraine; polymethine dye; photoconductivity; dye; spectral property"	5145	"<table><tr><td>Micro-level field;</td><td>3115</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>dyes and pigments; proceedings of spie; high energy chemistry; journal of fluorescence; semiconductors</td></tr><tr><td>Terms;</td><td>squaraine; polymethine dye; photoconductivity; dye; spectral property</td></tr></table>"	0.2493	-0.6258	3	5145
"germanium; raman spectroscopy; strain relaxation; strained si; phosphorus"	5130	"<table><tr><td>Micro-level field;</td><td>1831</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>applied physics letters; ecs transactions; ieee transactions on electron devices; ieee electron device letters; journal of applied physics</td></tr><tr><td>Terms;</td><td>germanium; raman spectroscopy; strain relaxation; strained si; phosphorus</td></tr></table>"	0.8652	-0.448	3	5130
"gold nanoclusters; fluorescent probe; fluorescent silver nanocluster; turn"	4965	"<table><tr><td>Micro-level field;</td><td>2148</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of physical chemistry c; nanoscale; journal of the american chemical society; chemical communications; rsc advances</td></tr><tr><td>Terms;</td><td>gold nanoclusters; fluorescent probe; fluorescent silver nanocluster; turn</td></tr></table>"	0.3499	-0.5874	3	4965
"bedt ttf; tetrathiafulvalene; tmtsf; dmit; organic conductor"	4910	"<table><tr><td>Micro-level field;</td><td>1129</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; synthetic metals; journal of the physical society of japan; physica b-condensed matter; inorganic chemistry</td></tr><tr><td>Terms;</td><td>bedt ttf; tetrathiafulvalene; tmtsf; dmit; organic conductor</td></tr></table>"	0.4907	-0.6518	3	4910
"modular multilevel converters; mmc; mmc hvdc; vsc hvdc system; dc fault"	4905	"<table><tr><td>Micro-level field;</td><td>1576</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on power delivery; ieee energy conversion congress and exposition; ieee transactions on power electronics; european conference on power electronics and applications; ieee power and energy society general meeting pesgm</td></tr><tr><td>Terms;</td><td>modular multilevel converters; mmc; mmc hvdc; vsc hvdc system; dc fault</td></tr></table>"	0.8811	0.2302	5	4905
"sulfonated poly; ether ether ketone; arylene ether sulfone; proton conductivity; composite membrane"	4843	"<table><tr><td>Micro-level field;</td><td>878</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of membrane science; journal of power sources; international journal of hydrogen energy; electrochimica acta; journal of applied polymer science</td></tr><tr><td>Terms;</td><td>sulfonated poly; ether ether ketone; arylene ether sulfone; proton conductivity; composite membrane</td></tr></table>"	0.5646	-0.5117	3	4843
"coordination cage; p tert; resorcinarene; p sulfonatocalix4arene; calixarene"	4819	"<table><tr><td>Micro-level field;</td><td>924</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the american chemical society; chemical communications; chemistry-a european journal; journal of inclusion phenomena and macrocyclic chemistry; angewandte chemie-international edition</td></tr><tr><td>Terms;</td><td>coordination cage; p tert; resorcinarene; p sulfonatocalix4arene; calixarene</td></tr></table>"	0.2878	-0.6439	3	4819
"rf energy harvesting; swipt; wireless information; wireless rechargeable sensor network; wireless powered communication network"	4813	"<table><tr><td>Micro-level field;</td><td>1348</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee access; ieee transactions on wireless communications; ieee international conference on communications; ieee global communications conference; ieee transactions on vehicular technology</td></tr><tr><td>Terms;</td><td>rf energy harvesting; swipt; wireless information; wireless rechargeable sensor network; wireless powered communication network</td></tr></table>"	0.8305	0.5197	5	4813
"melting; silicon cluster; global optimization; magnetic moment; lennard jones cluster"	4773	"<table><tr><td>Micro-level field;</td><td>1075</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of chemical physics; physical review b; journal of physical chemistry a; journal of physical chemistry c; chemical physics letters</td></tr><tr><td>Terms;</td><td>melting; silicon cluster; global optimization; magnetic moment; lennard jones cluster</td></tr></table>"	0.6441	-0.5426	3	4773
"diazonium salt; electrocarboxylation; silver cathode; grafting; carbon surface"	4699	"<table><tr><td>Micro-level field;</td><td>3147</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>electrochimica acta; journal of electroanalytical chemistry; electrochemistry communications; langmuir; journal of the american chemical society</td></tr><tr><td>Terms;</td><td>diazonium salt; electrocarboxylation; silver cathode; grafting; carbon surface</td></tr></table>"	0.4235	-0.5893	3	4699
"nitrogenase; dppm; fischer carbene complex; mu co; mu pph2"	4682	"<table><tr><td>Micro-level field;</td><td>41</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organometallics; journal of organometallic chemistry; inorganic chemistry; dalton transactions; inorganica chimica acta</td></tr><tr><td>Terms;</td><td>nitrogenase; dppm; fischer carbene complex; mu co; mu pph2</td></tr></table>"	0.2586	-0.682	3	4682
"phase change material; crystallization; super resolution; ge2sb2te5; gete"	4642	"<table><tr><td>Micro-level field;</td><td>1675</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>japanese journal of applied physics; proceedings of spie; applied physics letters; journal of applied physics; physical review b</td></tr><tr><td>Terms;</td><td>phase change material; crystallization; super resolution; ge2sb2te5; gete</td></tr></table>"	0.7938	-0.496	3	4642
"life cycle assessment; energy return; eroi; energy payback time; indium"	4626	"<table><tr><td>Micro-level field;</td><td>3049</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy policy; journal of cleaner production; energy; renewable & sustainable energy reviews; applied energy</td></tr><tr><td>Terms;</td><td>life cycle assessment; energy return; eroi; energy payback time; indium</td></tr></table>"	0.4572	0.1428	3	4626
"interface material; high thermal conductivity; thermal transport; conductivity; hexagonal boron nitride"	4521	"<table><tr><td>Micro-level field;</td><td>2010</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>carbon; applied physics letters; journal of applied physics; composites science and technology; composites part a-applied science and manufacturing</td></tr><tr><td>Terms;</td><td>interface material; high thermal conductivity; thermal transport; conductivity; hexagonal boron nitride</td></tr></table>"	0.6931	-0.4752	3	4521
"distribution network reconfiguration; service restoration; optimal capacitor placement; optimal reconfiguration; radial distribution system"	4446	"<table><tr><td>Micro-level field;</td><td>760</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee power and energy society general meeting pesgm; ieee transactions on power systems; international journal of electrical power & energy systems; iet generation transmission & distribution; electric power systems research</td></tr><tr><td>Terms;</td><td>distribution network reconfiguration; service restoration; optimal capacitor placement; optimal reconfiguration; radial distribution system</td></tr></table>"	0.8555	0.257	5	4446
"polyoxometalate; catalyst; assembly; tungstophosphoric acid; heteropoly acid"	4351	"<table><tr><td>Micro-level field;</td><td>738</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>inorganic chemistry; dalton transactions; inorganic chemistry communications; european journal of inorganic chemistry; chemistry-a european journal</td></tr><tr><td>Terms;</td><td>polyoxometalate; catalyst; assembly; tungstophosphoric acid; heteropoly acid</td></tr></table>"	0.3577	-0.6284	3	4351
"high performance sodium ion battery; na3v2; sodium ion batteries; na ion battery; rechargeable magnesium battery"	4258	"<table><tr><td>Micro-level field;</td><td>968</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of materials chemistry a; acs applied materials & interfaces; electrochimica acta; journal of power sources; advanced energy materials</td></tr><tr><td>Terms;</td><td>high performance sodium ion battery; na3v2; sodium ion batteries; na ion battery; rechargeable magnesium battery</td></tr></table>"	0.6569	-0.5356	3	4258
"flash sintering; silicon nitride ceramic; y2o3; tetragonal zirconia polycrystal; 3y tzp"	4245	"<table><tr><td>Micro-level field;</td><td>218</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of the european ceramic society; journal of the american ceramic society; ceramics international; key engineering materials; materials science forum</td></tr><tr><td>Terms;</td><td>flash sintering; silicon nitride ceramic; y2o3; tetragonal zirconia polycrystal; 3y tzp</td></tr></table>"	0.767	-0.4408	3	4245
"silicon vias; tsv; wafer bonding; d integration; 3d ic"	4205	"<table><tr><td>Micro-level field;</td><td>1113</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>electronic components and technology conference; electronics packaging technology conference proceedings; ieee transactions on components packaging and manufacturing technology; ieee international 3d systems integration conference; proceedings of spie</td></tr><tr><td>Terms;</td><td>silicon vias; tsv; wafer bonding; d integration; 3d ic</td></tr></table>"	0.8608	-0.3155	5	4205
"self assembly; task allocation; modular robot; market; coalition formation"	4201	"<table><tr><td>Micro-level field;</td><td>1928</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; ieee international conference on robotics and automation icra; ieee international conference on intelligent robots and systems; robotics and autonomous systems; proceedings of spie</td></tr><tr><td>Terms;</td><td>self assembly; task allocation; modular robot; market; coalition formation</td></tr></table>"	0.694	0.4175	5	4201
